userId,courseId,timeSpent,score,discussions
176,288,22,1,5
87,166,28,0,50
148,161,42,1,0
4,64,200,1,32
141,275,56,0,47
31,49,161,0,29
90,112,162,0,25
28,95,83,2,10
103,273,179,5,21
88,94,230,0,18
144,147,137,1,10
75,145,6,3,24
113,251,46,1,40
25,145,102,5,10
124,186,63,1,5
45,115,99,5,41
164,294,145,0,4
194,28,46,0,11
12,204,183,5,13
141,15,3,3,23
122,45,154,5,20
36,201,206,0,16
89,172,136,3,26
189,252,100,0,46
22,259,221,0,15
193,297,91,3,7
131,41,91,0,33
141,145,200,4,20
72,162,221,4,31
40,66,115,5,2
71,289,56,4,16
177,267,46,3,3
152,1,20,2,32
18,15,238,2,12
147,54,10,0,15
37,88,201,3,34
125,255,177,1,50
181,237,233,5,4
119,20,149,3,49
183,263,74,5,32
123,209,148,0,19
195,284,123,4,47
32,68,182,4,45
29,271,135,0,24
116,177,13,1,29
168,198,15,1,36
63,165,227,4,3
120,43,88,2,17
94,102,141,0,19
74,6,25,5,30
48,103,90,5,38
131,220,134,4,7
150,276,100,4,8
28,34,14,4,9
61,162,119,0,29
126,71,75,2,11
162,277,155,5,27
46,81,51,0,41
79,217,163,5,47
70,63,69,3,43
113,298,142,0,9
99,61,205,4,10
113,233,150,3,6
47,89,67,4,8
95,239,216,4,1
157,4,136,1,2
111,259,160,0,43
20,236,204,1,18
140,53,230,4,14
167,54,130,1,0
104,17,69,3,39
136,94,221,1,23
121,96,190,5,32
7,169,105,2,45
6,22,61,1,11
106,208,230,4,45
123,218,44,1,34
62,36,75,4,48
67,261,136,5,10
144,49,108,2,35
39,75,35,4,22
99,209,138,3,49
168,134,196,3,36
117,136,142,1,15
55,102,199,4,9
77,224,81,2,19
27,56,50,0,23
118,37,171,5,50
65,201,57,0,24
24,51,154,3,16
115,288,11,5,30
138,174,183,3,45
175,293,57,3,9
194,103,185,3,30
5,86,144,4,22
157,163,136,2,7
72,142,54,2,22
124,53,106,2,20
101,222,159,3,44
97,278,225,4,37
110,298,105,4,26
174,223,226,4,11
28,272,135,1,6
190,235,73,5,0
143,159,34,5,32
84,284,10,2,35
12,99,8,3,39
67,259,43,5,11
154,200,231,4,26
36,157,228,1,19
194,112,27,3,36
87,143,128,1,8
200,217,1,0,42
173,127,238,0,0
35,71,201,3,44
103,155,91,3,21
135,248,161,1,34
31,22,112,0,38
57,121,136,2,27
142,253,144,0,24
61,299,221,0,23
173,90,186,5,28
7,223,140,5,43
118,205,28,4,44
106,230,210,4,23
136,115,25,1,16
45,21,87,4,37
57,13,52,1,23
50,27,149,4,3
179,212,221,3,18
106,145,147,1,31
133,119,186,2,41
31,235,89,4,16
90,240,102,2,37
164,133,20,3,40
10,91,80,1,37
34,174,38,5,43
66,256,59,0,29
81,298,53,2,15
198,6,103,2,30
105,87,49,3,39
200,55,135,3,31
112,192,57,5,33
50,20,39,5,27
80,273,162,4,8
103,258,61,3,45
136,85,235,4,44
123,111,54,1,34
161,23,34,0,36
11,157,4,5,35
172,137,104,4,6
92,42,60,2,3
189,183,121,5,35
7,207,167,4,24
126,33,38,4,41
5,174,19,0,31
26,162,132,3,1
192,202,144,4,21
139,242,18,4,23
52,128,160,5,38
55,140,222,3,3
63,43,220,5,48
48,146,167,5,6
86,89,103,3,10
198,174,208,4,35
83,211,191,4,1
127,165,136,0,45
39,156,33,3,2
199,283,139,0,16
15,103,69,4,31
67,201,44,4,15
93,126,205,1,8
75,17,118,0,13
1,244,203,3,13
81,221,51,4,7
166,31,171,2,21
160,205,99,2,35
74,165,148,0,48
48,232,205,4,24
127,53,41,1,38
76,56,163,0,24
111,60,27,5,14
52,254,181,1,40
1,4,87,3,50
35,74,87,3,1
81,68,59,3,32
196,147,186,0,41
152,254,88,4,1
2,22,61,4,0
174,242,135,1,41
197,120,162,4,45
151,91,91,0,39
42,239,188,3,4
63,280,60,5,16
197,109,140,4,26
121,77,181,1,28
154,243,47,5,42
184,210,81,0,15
61,19,202,5,37
51,39,21,5,27
165,117,205,3,49
162,300,117,5,41
132,97,122,3,36
2,201,76,2,32
110,274,153,5,7
192,3,160,3,9
44,87,102,4,46
35,285,95,2,36
108,133,61,2,27
113,79,51,5,37
149,295,110,4,26
114,63,77,3,26
173,74,107,0,3
25,165,97,2,34
27,126,0,1,48
126,110,157,2,34
162,95,38,5,40
167,287,229,5,28
27,200,7,3,28
94,43,36,4,11
170,284,36,1,42
30,249,230,5,35
157,64,189,4,32
86,71,157,3,42
82,229,148,0,16
44,153,89,1,24
77,145,141,1,48
55,276,223,3,24
95,205,169,4,48
193,152,177,5,12
92,74,113,1,45
175,146,49,4,7
146,254,82,3,23
106,265,100,3,39
116,218,68,4,12
101,101,14,4,19
196,87,207,5,23
149,181,228,4,2
34,9,81,0,15
67,9,28,4,43
73,271,161,4,20
6,271,49,1,2
180,198,11,0,11
11,127,132,5,4
31,226,23,2,31
168,292,103,1,19
44,115,26,0,50
67,170,175,5,18
41,232,5,2,47
54,80,44,3,44
62,201,90,1,49
82,165,111,0,1
58,128,226,2,46
103,185,84,5,43
57,48,20,4,34
82,123,120,1,23
116,153,171,3,22
19,112,79,0,29
102,87,201,1,34
61,137,177,1,29
5,185,137,5,5
30,229,127,2,38
139,38,210,3,47
178,202,18,2,15
20,260,234,4,29
155,169,222,1,7
139,206,37,5,29
115,275,161,3,48
40,27,7,1,29
185,125,29,3,28
190,53,205,5,30
94,155,81,5,26
185,191,124,4,29
110,151,28,0,47
60,84,16,4,27
88,38,234,4,18
144,226,116,0,5
61,59,149,2,42
54,142,34,1,24
92,96,101,1,23
47,69,1,1,5
85,171,18,0,47
177,289,152,0,47
35,224,197,0,14
96,175,149,4,28
123,201,197,2,29
131,24,26,3,34
94,292,100,5,26
141,149,100,1,49
41,60,204,0,39
128,197,57,0,34
132,204,182,3,3
53,78,222,0,4
163,206,212,0,0
21,225,95,4,27
18,188,185,1,0
51,173,34,3,31
92,113,35,5,41
188,84,237,3,31
194,145,31,4,26
174,148,118,1,39
35,60,128,3,33
28,121,90,4,33
31,176,20,2,26
59,67,95,3,41
155,273,229,3,14
21,125,73,3,27
18,121,229,2,3
161,92,127,1,43
60,117,110,5,18
4,77,69,4,48
44,16,175,3,14
148,14,115,2,49
60,121,67,0,8
150,112,113,1,43
134,2,54,1,44
173,207,49,3,27
32,198,235,3,6
158,206,233,1,3
132,122,233,2,39
113,154,206,3,46
48,256,143,3,50
193,85,27,0,28
161,143,158,2,6
6,268,14,2,21
185,180,16,2,1
2,60,204,4,25
45,127,212,3,28
91,153,226,4,40
107,77,94,0,24
173,50,201,1,30
156,62,168,2,35
83,74,182,2,22
130,240,161,2,39
164,81,161,5,16
83,164,5,0,2
146,80,125,2,0
131,209,99,4,14
165,299,192,0,26
106,103,24,4,2
86,57,15,5,6
8,180,193,1,44
197,110,107,0,33
87,92,200,4,11
5,12,226,4,4
37,23,204,3,32
144,58,166,1,17
113,102,69,1,47
173,37,152,0,23
38,147,227,5,36
140,22,81,1,41
179,136,132,5,44
103,119,33,4,38
98,14,191,0,17
126,70,42,3,4
93,244,94,2,40
52,257,70,0,1
47,77,111,1,22
9,159,50,0,46
191,47,236,5,29
147,202,65,2,15
119,188,19,3,3
136,141,107,4,39
8,272,45,4,23
15,115,9,0,2
78,38,5,3,16
49,43,194,3,48
29,102,155,2,14
151,92,161,3,16
175,227,206,4,23
90,32,43,4,13
103,220,223,4,17
148,29,46,1,44
52,117,83,2,42
21,167,64,5,15
173,209,158,4,16
49,213,118,2,26
118,230,153,2,36
114,157,96,3,43
124,271,147,4,25
4,163,73,5,48
171,94,146,2,5
174,263,189,3,12
159,168,120,5,47
158,42,13,2,45
193,253,19,0,25
35,239,151,1,49
56,43,107,0,18
150,237,170,1,22
30,47,179,5,49
128,229,137,3,48
19,52,109,4,47
88,261,43,5,28
83,76,163,2,36
88,6,152,5,5
13,70,104,5,11
176,268,85,2,33
165,91,232,0,27
40,130,32,4,31
117,230,14,3,14
24,289,21,3,30
92,237,168,5,23
39,136,29,1,1
150,218,133,2,9
117,87,199,4,1
143,8,191,3,50
67,204,161,5,7
139,23,158,2,31
91,199,55,2,42
114,17,54,5,35
187,293,139,0,4
114,135,143,1,24
79,94,226,0,48
195,99,93,3,12
72,238,38,2,9
112,41,26,3,44
86,193,76,0,22
100,289,65,4,47
32,93,225,2,40
17,102,106,4,39
176,146,102,5,38
128,267,184,2,13
94,291,52,0,2
13,144,201,4,3
138,86,1,2,49
171,153,103,3,42
189,204,132,0,34
8,69,176,2,35
127,7,132,2,27
153,183,97,1,17
15,88,181,2,25
57,225,167,3,29
154,91,219,4,2
123,206,153,3,50
29,70,84,1,29
191,125,107,5,20
77,268,15,2,45
162,177,185,0,30
132,163,2,0,40
5,94,226,1,16
156,250,65,1,36
167,102,212,2,13
97,86,62,1,32
68,172,115,2,25
178,13,58,1,25
132,230,219,0,42
40,158,204,1,23
134,97,89,4,27
157,1,48,4,6
183,32,55,3,16
124,243,232,1,48
140,111,14,0,24
98,268,227,0,27
162,181,23,2,28
187,59,49,3,36
107,172,121,4,2
116,76,156,3,27
22,232,40,0,12
97,64,103,5,48
103,57,239,2,25
31,224,115,3,13
101,212,83,2,6
169,176,121,0,18
92,96,28,0,37
67,158,159,0,10
60,54,209,5,50
161,13,174,2,30
62,93,173,5,35
23,136,161,4,30
171,284,219,5,44
90,109,239,1,22
155,231,141,0,44
159,246,154,2,38
28,54,225,0,33
163,299,92,3,8
40,293,124,3,6
50,25,15,0,40
178,288,173,0,44
77,246,18,4,44
98,250,81,2,48
142,75,58,1,18
89,257,53,3,14
148,64,82,1,2
169,150,169,4,46
182,122,229,2,40
155,223,45,1,7
199,20,225,0,17
38,6,142,4,18
100,40,45,4,32
123,137,141,2,14
36,285,116,0,23
37,279,111,4,37
145,115,194,4,26
130,233,212,4,32
190,291,154,2,3
167,245,53,0,15
7,211,168,3,36
38,217,218,4,11
47,234,48,4,40
197,35,192,0,4
104,151,96,1,33
89,113,107,4,21
75,126,158,1,8
4,11,138,0,47
28,172,162,3,50
40,164,92,0,47
25,87,118,0,20
8,46,43,0,23
146,176,169,1,40
127,221,145,1,18
85,173,233,4,9
29,4,22,4,22
147,300,35,1,36
63,286,137,1,32
195,37,183,4,21
101,299,60,5,6
152,137,90,5,12
37,124,42,4,10
113,41,32,2,25
88,210,175,2,47
107,259,83,2,50
21,249,31,2,48
55,8,13,3,1
159,201,176,5,47
72,251,2,5,2
75,185,9,1,35
11,128,152,2,29
133,265,217,3,2
1,291,152,4,21
117,163,121,0,46
5,234,69,2,32
85,180,9,0,12
72,253,139,3,47
41,92,93,0,23
96,128,107,2,16
97,130,186,2,6
157,163,192,5,36
24,233,208,3,37
3,151,54,2,19
62,288,44,5,4
168,250,131,5,20
76,144,110,2,44
116,107,62,2,49
40,243,32,2,20
6,138,62,1,33
91,200,37,5,26
164,46,178,2,50
170,115,23,4,30
143,227,128,4,3
11,100,166,1,44
19,187,109,1,35
10,229,18,1,47
198,20,211,0,21
24,240,224,0,15
43,98,127,2,37
135,86,222,3,35
138,247,80,4,8
35,128,190,4,48
168,112,43,2,5
10,266,153,4,28
6,1,183,5,32
134,240,97,2,11
94,149,204,1,15
128,102,31,3,31
171,155,194,5,24
50,71,198,4,26
150,153,188,2,4
13,119,75,1,41
110,156,209,0,35
117,187,8,3,41
162,37,217,3,17
106,130,19,0,41
185,253,218,0,6
192,33,192,4,13
169,190,20,0,19
118,186,231,5,17
60,241,173,4,15
199,238,168,5,3
168,202,150,1,8
72,243,33,4,12
47,160,94,0,5
167,208,97,4,46
48,200,122,1,4
120,153,163,3,4
6,219,219,2,45
112,56,140,0,44
1,223,141,2,2
126,130,33,2,44
67,296,223,3,21
169,89,141,2,15
69,30,24,5,45
119,100,181,3,49
167,194,143,1,34
59,228,35,2,2
49,181,229,5,37
168,191,160,0,38
141,174,217,2,7
134,48,119,2,19
49,237,36,4,44
145,140,46,5,49
174,295,219,0,10
153,248,146,3,21
85,1,75,4,0
115,165,138,3,10
60,251,133,3,45
195,190,99,1,26
65,287,196,4,38
124,298,96,2,16
152,104,62,1,44
68,156,19,1,16
55,263,58,3,28
184,25,21,5,30
94,171,21,2,25
200,144,195,0,4
70,161,120,2,47
196,81,159,1,33
149,174,69,0,12
6,40,206,0,18
127,281,164,3,42
39,283,59,0,38
135,164,25,4,14
47,190,24,1,37
142,283,158,1,43
114,109,164,4,45
148,8,192,2,24
27,294,68,1,38
153,218,161,4,26
194,93,19,5,16
83,165,4,3,23
145,91,59,1,49
59,21,133,2,15
165,200,185,0,47
7,197,198,4,50
50,200,107,1,20
102,146,60,1,1
190,239,196,0,25
55,208,153,5,13
112,181,72,5,7
195,14,232,0,17
11,103,196,3,30
96,292,104,0,25
62,197,240,1,19
186,184,24,0,27
46,239,6,0,39
159,94,31,3,4
149,131,78,3,23
8,9,118,1,49
180,210,128,3,25
65,128,110,3,47
7,112,118,1,31
159,205,46,2,22
27,66,109,2,41
28,273,188,0,3
131,234,171,4,32
14,123,205,2,0
170,275,91,4,20
116,133,120,2,16
125,140,26,3,0
51,104,75,5,13
105,95,31,0,43
151,146,43,2,18
187,192,129,5,19
174,125,95,1,23
150,222,0,0,30
47,165,182,2,11
115,107,163,0,8
69,46,180,1,45
137,284,121,1,14
120,271,157,4,16
173,221,221,1,31
135,230,113,1,2
5,13,32,5,20
176,41,97,1,5
30,135,117,5,13
23,77,109,2,29
135,174,117,3,4
19,159,94,2,47
19,236,121,2,5
86,246,148,3,25
66,50,191,0,8
48,170,209,2,23
144,273,29,1,29
104,62,197,2,10
10,219,83,1,11
128,19,86,5,13
86,126,145,2,42
162,296,23,2,46
51,263,201,1,20
72,156,122,2,30
112,83,101,5,48
79,177,218,2,27
179,104,22,1,28
179,47,31,0,14
135,95,79,5,49
127,124,89,4,19
26,195,34,1,25
24,294,150,1,23
8,225,50,2,35
7,185,92,0,9
166,217,223,4,4
193,258,221,3,24
4,125,153,2,25
12,243,117,0,47
95,137,205,1,46
128,243,239,1,49
193,124,209,5,21
119,97,173,2,27
57,139,216,4,32
32,57,48,2,25
108,66,109,3,0
19,62,197,3,13
93,297,113,1,46
104,182,112,3,28
97,95,155,3,31
16,257,57,0,21
183,139,18,1,50
160,225,234,4,7
71,193,118,3,16
95,103,176,1,29
7,274,26,5,14
192,284,87,0,47
139,269,82,0,7
94,248,188,5,44
97,42,26,0,19
123,111,192,4,9
65,289,4,3,30
192,76,64,5,26
104,104,56,3,1
133,89,149,5,34
14,212,82,3,17
179,196,6,5,26
13,8,178,3,41
41,172,218,4,36
129,109,34,1,3
40,227,10,2,50
76,85,220,4,35
37,203,3,1,32
153,80,227,2,50
178,165,175,5,26
9,99,68,5,20
64,60,193,0,14
199,120,231,1,5
92,184,112,1,5
81,233,15,3,12
9,197,239,2,15
146,229,67,0,5
32,96,126,1,18
198,247,180,4,0
195,24,216,1,34
80,7,53,2,35
156,138,57,4,13
173,148,22,3,33
158,5,190,1,30
180,93,231,1,40
89,87,122,4,2
24,261,77,2,36
102,217,205,1,14
80,4,120,2,40
20,49,53,2,41
173,185,160,3,19
195,281,5,3,9
129,245,28,3,49
105,261,122,4,29
88,53,124,4,50
92,19,1,3,30
75,71,48,1,34
92,187,90,3,41
72,10,154,5,42
157,191,38,2,44
74,132,15,3,1
131,299,42,5,20
137,82,147,0,39
56,284,97,3,11
76,297,164,5,50
191,125,186,0,21
140,135,144,1,20
14,219,2,3,27
50,1,173,2,14
86,229,89,0,1
111,232,174,3,43
197,215,49,4,13
128,147,152,2,17
39,182,120,4,47
103,55,116,4,2
30,143,58,3,7
140,228,45,2,12
97,197,15,3,8
108,175,202,4,49
141,150,64,3,37
107,92,49,5,40
35,190,157,4,41
51,148,122,0,47
162,109,125,5,22
94,236,71,4,29
101,282,41,5,1
64,209,220,5,24
67,155,207,1,14
105,92,36,0,36
154,187,126,0,40
72,249,34,1,30
105,282,50,0,33
132,214,76,0,16
53,153,187,5,37
57,275,166,2,41
19,50,60,4,24
196,108,32,2,45
156,98,117,5,30
33,293,57,4,38
52,210,193,4,14
68,166,141,4,17
129,49,198,0,34
107,268,132,3,13
143,66,220,3,21
36,187,162,5,22
11,233,122,1,10
66,299,202,5,14
140,233,79,4,13
123,147,183,0,31
36,122,30,4,20
153,59,74,2,49
131,193,123,3,49
96,135,240,3,32
135,287,195,0,36
107,40,220,5,39
14,271,38,5,48
160,111,109,4,35
72,60,48,0,37
56,11,128,4,0
70,192,171,0,2
59,254,139,0,45
174,278,94,0,40
28,293,148,2,7
73,199,235,4,9
150,189,126,3,41
180,210,192,2,47
91,180,101,1,17
46,142,142,2,15
76,80,133,3,42
170,122,179,3,39
184,266,238,2,36
95,256,234,2,36
141,134,51,2,34
145,213,169,0,31
7,212,10,5,45
20,251,122,5,42
113,291,74,1,7
144,158,165,2,23
17,117,11,1,21
103,30,149,0,44
28,250,210,5,38
25,191,108,4,43
71,284,62,0,23
13,258,78,1,2
56,9,135,0,11
1,236,27,4,17
4,100,197,1,19
133,270,15,3,47
15,239,155,3,10
145,98,233,2,22
113,57,219,3,41
19,155,226,2,20
84,113,223,4,28
70,46,125,2,40
26,237,130,3,12
16,133,57,1,6
18,229,215,4,31
158,98,71,0,27
65,254,133,2,6
96,198,197,2,27
6,124,224,2,31
130,114,12,1,28
99,274,147,4,27
107,127,68,3,16
104,283,155,1,45
60,158,189,0,5
45,14,108,5,15
93,139,128,3,25
159,148,165,4,25
125,90,70,5,10
71,277,35,2,49
54,260,40,1,9
37,98,169,0,11
55,126,159,4,26
28,273,5,1,21
43,165,21,2,49
156,35,165,1,8
127,59,144,3,9
147,158,122,5,32
200,136,175,5,3
115,118,226,4,23
27,191,134,0,3
27,24,144,4,15
109,175,187,4,6
165,294,23,3,26
22,219,136,4,48
33,140,194,3,45
117,97,116,0,35
13,174,36,2,19
75,106,190,1,43
37,192,150,4,13
43,46,228,3,47
29,85,81,4,5
58,89,10,4,49
173,259,99,5,33
10,274,164,3,30
14,36,120,0,17
181,171,38,2,39
31,165,125,5,29
117,112,2,0,19
125,294,154,5,25
75,60,135,0,44
70,34,28,0,21
145,178,70,1,45
29,124,104,5,20
117,26,107,2,45
142,229,42,3,5
73,32,128,0,14
20,169,162,0,31
21,246,42,3,10
119,76,55,5,36
91,241,233,2,22
134,7,132,2,19
152,3,166,3,43
23,227,204,1,44
110,253,166,3,28
84,14,187,2,9
152,127,37,4,17
192,167,160,4,14
199,37,214,1,3
184,24,83,3,33
157,88,230,4,37
65,128,206,0,11
120,48,99,2,1
166,63,9,1,20
186,254,8,0,1
3,110,137,4,32
57,177,169,1,41
125,195,237,5,7
33,169,204,0,1
197,145,219,4,25
29,4,144,2,39
37,135,101,5,16
180,17,189,4,25
47,199,48,0,33
70,232,130,0,39
180,147,168,5,17
85,250,139,4,9
108,156,52,2,50
171,174,51,1,13
100,205,228,0,4
159,195,63,0,14
63,189,101,5,36
91,17,51,2,26
177,18,119,2,23
70,278,225,4,28
70,268,63,3,29
43,49,158,2,33
185,39,50,1,22
179,234,102,2,47
21,160,54,2,30
158,15,14,3,9
143,181,37,4,24
152,7,37,4,32
112,24,132,5,49
123,173,175,0,7
140,293,104,5,49
123,83,173,0,26
147,65,86,0,10
195,114,107,3,19
198,71,198,0,37
39,104,210,2,6
157,282,201,3,33
83,291,13,3,50
114,54,90,5,14
108,204,76,0,27
49,171,125,2,11
164,48,155,3,20
182,296,114,2,17
40,57,13,5,30
134,4,147,3,16
146,255,177,2,2
109,277,112,5,11
195,147,64,3,36
75,208,168,1,50
185,94,101,0,30
22,113,8,1,41
190,118,209,0,25
115,26,80,2,9
96,137,143,1,7
153,33,187,1,42
24,153,63,3,18
21,21,140,2,27
161,147,92,5,13
171,101,156,4,42
76,299,85,1,45
199,152,2,2,0
77,282,227,4,21
34,23,134,2,6
95,107,74,0,27
136,122,64,5,33
165,280,37,4,48
186,208,156,4,42
34,155,95,3,26
34,95,223,4,17
93,122,106,4,15
126,119,50,5,23
180,19,182,0,46
127,114,164,4,30
115,186,167,4,44
92,40,49,0,31
107,123,110,0,41
50,237,135,0,28
69,120,152,0,34
46,56,70,5,18
135,135,63,4,12
53,252,8,5,24
173,180,93,5,5
168,283,39,0,41
39,1,11,4,45
133,300,119,5,47
136,269,128,2,36
115,233,155,4,20
59,131,23,5,19
175,136,139,1,12
155,198,70,5,31
16,230,66,3,50
175,39,119,1,5
125,296,32,2,3
66,76,14,2,23
155,13,92,3,46
107,179,234,3,32
156,9,84,0,27
119,225,96,5,46
39,24,12,2,13
109,68,29,3,35
42,169,112,1,40
9,10,3,2,38
112,137,6,2,46
100,269,239,1,23
160,68,17,2,40
162,287,81,5,4
121,130,206,5,2
153,261,16,4,41
7,277,127,1,8
84,280,19,2,26
29,210,101,0,26
87,205,171,4,6
11,184,35,4,17
170,114,66,3,17
106,221,238,2,7
70,243,46,5,19
134,136,153,2,33
46,139,176,3,30
20,108,185,1,34
51,87,83,3,17
92,227,22,5,19
30,260,235,1,9
182,300,200,3,29
170,201,74,5,34
86,29,152,1,39
116,104,228,3,40
32,98,238,4,34
169,39,60,2,43
95,160,227,5,6
92,140,3,0,36
137,54,221,1,36
109,220,20,5,39
86,136,98,1,33
106,225,210,1,27
69,264,179,1,44
33,99,9,4,17
137,72,222,3,45
10,16,101,0,3
74,202,159,1,46
148,258,163,3,26
141,187,68,0,3
96,196,87,2,29
105,249,210,0,29
36,64,137,1,6
60,180,217,3,41
70,142,179,3,1
86,121,130,5,18
154,272,131,3,47
158,66,237,4,36
188,48,47,1,18
22,269,123,2,11
60,281,17,4,43
89,209,43,5,45
150,47,226,5,38
11,121,30,3,18
181,189,1,2,41
105,193,208,4,41
167,209,63,1,2
155,155,62,4,20
54,72,127,4,32
95,287,236,2,43
80,78,8,2,6
196,71,55,4,16
77,109,194,3,0
126,55,214,4,16
190,279,49,2,34
143,161,86,0,24
176,144,166,0,1
9,219,195,0,42
24,90,4,4,11
200,197,139,4,18
102,239,160,5,42
16,243,167,1,33
40,62,82,0,37
135,251,216,5,14
12,82,168,0,14
13,141,177,2,17
103,233,180,3,9
74,142,217,2,12
171,288,147,2,20
167,192,136,4,16
46,269,166,3,31
11,166,94,4,22
138,108,181,4,1
179,260,79,2,27
190,186,72,2,25
143,167,15,0,18
177,135,149,5,22
160,1,210,0,36
169,85,9,5,31
174,203,130,4,13
14,148,181,4,4
2,271,157,2,20
150,213,109,3,35
10,230,123,1,46
180,108,225,5,38
113,275,68,0,6
4,94,53,0,37
110,170,197,1,28
163,133,113,2,40
119,130,188,5,19
199,244,83,1,3
56,153,55,2,38
198,116,230,4,9
182,89,199,5,6
143,157,187,1,25
51,27,212,0,40
57,297,158,2,1
184,111,149,0,20
71,27,199,5,48
102,157,86,1,35
62,183,181,0,47
142,264,102,1,21
148,216,155,0,39
99,1,91,2,39
21,132,229,4,6
126,179,144,0,28
47,17,219,5,36
19,30,8,5,25
26,139,197,4,30
13,166,145,0,48
96,127,107,0,38
188,185,228,2,30
72,55,29,4,18
143,173,186,5,36
69,297,35,0,50
45,245,54,3,4
22,108,77,4,35
57,141,220,4,25
43,271,236,5,8
49,150,19,4,1
39,211,89,2,42
122,45,17,1,20
75,234,1,3,15
85,97,16,2,43
52,135,76,2,21
32,249,92,1,1
174,1,161,0,28
18,155,6,4,18
96,237,5,3,1
97,83,172,2,32
199,257,136,3,3
84,142,163,5,33
159,158,226,5,0
82,84,98,1,41
61,18,4,0,34
157,141,194,2,50
23,164,152,3,13
177,247,57,0,43
15,280,114,5,3
122,173,117,2,46
44,238,220,2,7
117,213,225,0,25
115,202,6,3,48
145,6,231,5,33
140,226,66,3,28
63,209,206,2,0
44,253,21,2,3
56,150,203,3,6
29,175,24,1,9
114,59,22,4,50
114,181,42,1,49
137,147,120,3,2
112,27,20,5,11
112,40,102,4,6
1,112,151,1,28
47,254,16,1,14
54,264,157,0,42
30,192,88,3,12
11,16,86,2,20
181,160,3,5,43
107,294,11,0,8
92,290,40,3,46
166,120,10,0,37
146,232,131,0,27
195,229,189,5,1
61,96,35,3,48
189,24,174,1,16
75,228,12,4,21
166,280,189,5,35
146,17,52,5,15
20,169,100,1,22
99,193,132,0,20
20,54,103,4,0
48,243,191,5,7
29,89,0,1,31
22,234,100,4,27
179,195,138,0,28
29,20,27,4,10
105,48,165,3,18
159,178,230,5,47
184,208,13,3,23
149,113,30,5,45
34,211,67,2,3
19,83,221,5,17
171,35,66,3,36
18,161,93,4,3
135,267,31,5,12
126,261,44,5,49
165,229,175,5,37
111,231,27,4,31
144,187,197,4,8
124,178,239,2,10
80,228,191,1,20
67,186,106,4,39
183,128,198,0,24
187,229,141,4,20
54,249,107,2,17
24,159,179,1,23
62,243,21,5,6
200,143,20,5,39
67,224,191,3,19
119,145,183,3,43
110,9,98,2,41
4,274,50,2,28
158,265,136,4,19
19,272,87,2,37
151,7,186,4,25
187,217,172,1,29
188,100,44,3,4
143,164,183,2,7
126,288,230,4,23
63,57,223,5,20
113,63,61,1,28
87,253,194,1,42
25,157,9,0,25
102,288,223,2,34
59,140,84,5,22
117,136,63,1,48
11,105,107,1,14
148,12,158,3,40
30,128,83,3,17
32,141,15,2,1
188,209,25,3,27
147,60,206,1,34
7,54,178,3,43
38,48,17,5,44
3,145,127,4,3
87,283,158,1,41
26,146,13,3,8
80,249,177,2,47
148,91,132,3,17
51,20,48,2,24
27,221,108,0,5
25,75,211,5,39
89,96,149,2,42
88,234,231,0,47
75,173,7,3,25
131,149,118,2,31
152,78,118,0,47
66,122,195,4,40
2,223,167,0,31
87,141,10,3,28
49,245,149,0,50
127,194,203,3,27
196,180,9,0,45
12,233,137,3,12
10,146,130,5,26
121,295,210,0,49
60,167,148,2,9
6,237,65,4,6
183,18,45,4,28
154,141,209,4,16
69,124,217,4,30
171,128,131,1,43
96,44,175,3,30
136,210,138,0,10
100,167,225,3,40
81,242,216,1,41
141,41,44,0,9
81,18,39,1,0
3,100,205,1,48
115,29,204,3,2
105,162,160,1,40
150,247,71,3,27
12,230,33,5,11
136,70,2,5,12
107,172,171,4,18
38,1,123,4,38
194,100,60,1,45
123,13,115,0,39
58,142,30,4,44
107,264,71,2,20
171,297,86,0,9
115,76,144,3,41
32,16,226,2,31
55,16,224,5,3
137,235,152,3,25
92,37,237,1,7
10,135,210,1,49
59,233,104,5,39
64,104,117,0,13
154,182,233,4,30
62,82,3,2,1
176,217,74,5,8
199,116,72,3,17
26,109,197,4,10
50,25,21,4,25
151,296,145,5,20
26,42,52,4,33
41,210,133,0,50
72,115,208,1,21
177,14,148,3,11
131,225,20,1,33
117,71,114,4,5
175,16,159,5,12
33,274,20,4,5
133,132,194,0,44
200,148,83,4,40
2,25,63,4,27
32,94,232,4,9
116,226,59,1,21
34,152,124,3,26
39,183,41,4,36
86,13,83,3,18
156,63,143,3,4
32,109,44,0,13
41,263,79,3,23
147,75,127,0,1
54,12,117,0,22
120,122,123,2,37
29,85,61,5,4
10,171,175,4,34
91,264,65,2,20
139,172,66,5,50
186,172,2,2,14
70,124,114,1,46
86,139,110,4,21
128,97,146,3,9
91,46,93,2,46
189,257,189,2,38
138,27,78,2,24
3,169,157,2,2
4,179,144,2,36
21,46,177,4,13
57,41,188,3,9
65,124,230,3,19
64,38,23,5,9
93,13,107,2,34
164,294,18,1,44
6,70,230,4,0
15,260,27,2,13
108,180,25,5,3
119,258,167,2,11
157,121,114,1,4
38,193,124,2,16
50,275,135,4,24
143,61,57,4,21
166,170,221,0,42
151,144,131,4,12
21,282,40,3,1
140,297,54,2,1
13,36,56,4,16
136,7,11,4,43
133,83,59,4,2
40,131,96,2,16
62,196,84,3,17
121,165,42,0,44
64,119,63,5,9
6,11,76,3,10
54,115,237,0,43
85,156,149,2,39
24,104,41,3,39
